location_id,date,observed,modeled,mean,upper,lower,location_name
540,2020-10-08,0,1,-9.65768723325097,-9.65768723325097,-9.65768723325097,Kentucky
540,2020-10-09,0,1,-9.56055436212752,-9.56055436212752,-9.56055436212752,Kentucky
540,2020-10-10,0,1,-9.46347519841679,-9.46347519841679,-9.46347519841679,Kentucky
540,2020-10-11,0,1,-9.36645153144093,-9.36645153144093,-9.36645153144093,Kentucky
540,2020-10-12,0,1,-9.26948513644471,-9.26948513644471,-9.26948513644471,Kentucky
540,2020-10-13,0,1,-9.17257777419068,-9.17257777419068,-9.17257777419068,Kentucky
540,2020-10-14,0,1,-9.07573119056154,-9.07573119056154,-9.07573119056154,Kentucky
540,2020-10-15,0,1,-8.97894711617142,-8.97894711617142,-8.97894711617142,Kentucky
540,2020-10-16,0,1,-8.88222726598455,-8.88222726598455,-8.88222726598455,Kentucky
540,2020-10-17,0,1,-8.78557333894276,-8.78557333894276,-8.78557333894276,Kentucky
540,2020-10-18,0,1,-8.688987017601,-8.688987017601,-8.688987017601,Kentucky
540,2020-10-19,0,1,-8.59246996777227,-8.59246996777227,-8.59246996777227,Kentucky
540,2020-10-20,0,1,-8.49602383818026,-8.49602383818026,-8.49602383818026,Kentucky
540,2020-10-21,0,1,-8.39965026012192,-8.39965026012192,-8.39965026012192,Kentucky
540,2020-10-22,0,1,-8.30335084713834,-8.30335084713834,-8.30335084713834,Kentucky
540,2020-10-23,0,1,-8.20712719469525,-8.20712719469525,-8.20712719469525,Kentucky
540,2020-10-24,0,1,-8.11098087987243,-8.11098087987243,-8.11098087987243,Kentucky
540,2020-10-25,0,1,-8.01491346106261,-8.01491346106261,-8.01491346106261,Kentucky
540,2020-10-26,0,1,-7.91892647768,-7.91892647768,-7.91892647768,Kentucky
540,2020-10-27,0,1,-7.82302144987795,-7.82302144987795,-7.82302144987795,Kentucky
540,2020-10-28,0,1,-7.72719987827668,-7.72719987827668,-7.72719987827668,Kentucky
540,2020-10-29,0,1,-7.63146324370023,-7.63146324370023,-7.63146324370023,Kentucky
540,2020-10-30,0,1,-7.53581300692352,-7.53581300692352,-7.53581300692352,Kentucky
540,2020-10-31,0,1,-7.44025060842905,-7.44025060842905,-7.44025060842905,Kentucky
540,2020-11-01,0,1,-7.34477746817329,-7.34477746817329,-7.34477746817329,Kentucky
540,2020-11-02,0,1,-7.24939498536327,-7.24939498536327,-7.24939498536327,Kentucky
540,2020-11-03,0,1,-7.19992740703776,-7.15410453824266,-7.15410453824266,Kentucky
540,2020-11-04,0,1,-7.10482554973769,-7.05890748388823,-7.05890748388823,Kentucky
540,2020-11-05,0,1,-7.05583149436646,-6.9638051580158,-6.9638051580158,Kentucky
540,2020-11-06,0,1,-7.00712339817205,-6.86879887479641,-6.86879887479641,Kentucky
540,2020-11-07,0,1,-6.91249917690234,-6.77388992668236,-6.77388992668236,Kentucky
540,2020-11-08,0,1,-6.81797326549043,-6.67907958424312,-6.67907958424312,Kentucky
540,2020-11-09,0,1,-6.72354690872324,-6.58436909601124,-6.58436909601124,Kentucky
540,2020-11-10,0,1,-6.62922132927308,-6.48975968833806,-6.48975968833806,Kentucky
540,2020-11-11,0,1,-6.53499772756359,-6.39525256525934,-6.39525256525934,Kentucky
540,2020-11-12,0,1,-6.44087728164571,-6.30084890837079,-6.30084890837079,Kentucky
540,2020-11-13,0,1,-6.34686114708295,-6.20654987671306,-6.20654987671306,Kentucky
540,2020-11-14,0,1,-6.252950456847,-6.11235660666697,-6.11235660666697,Kentucky
540,2020-11-15,0,1,-6.20610502434387,-6.01827021185793,-6.01827021185793,Kentucky
540,2020-11-16,0,1,-6.11250250927138,-5.92429178307028,-5.92429178307028,Kentucky
540,2020-11-17,0,1,-6.01900859195164,-5.83042238817094,-5.83042238817094,Kentucky
540,2020-11-18,0,1,-5.92562431308803,-5.73666307204282,-5.73666307204282,Kentucky
540,2020-11-19,0,1,-5.87968464891137,-5.64301485652728,-5.64301485652728,Kentucky
540,2020-11-20,0,1,-5.78661621334099,-5.54947874037615,-5.54947874037615,Kentucky
540,2020-11-21,0,1,-5.74118120501763,-5.45605569921284,-5.45605569921284,Kentucky
540,2020-11-22,0,1,-5.79127472533312,-5.36274668550255,-5.36274668550255,Kentucky
540,2020-11-23,0,1,-5.8420416769893,-5.26955262853155,-5.26955262853155,Kentucky
540,2020-11-24,0,1,-5.8456814189807,-5.17647443439542,-5.17647443439542,Kentucky
540,2020-11-25,0,1,-5.84980835155333,-5.08351298599576,-5.08351298599576,Kentucky
540,2020-11-26,0,1,-5.80643631428115,-4.99066914304609,-4.99066914304609,Kentucky
540,2020-11-27,0,1,-5.95568239309345,-4.89794374208577,-4.89794374208577,Kentucky
540,2020-11-28,0,1,-6.3468299400817,-4.80533759650279,-52.9769733333438,Kentucky
540,2020-11-29,0,1,-6.49862400452533,-4.7128514965645,-52.9769733333438,Kentucky
540,2020-11-30,0,1,-6.60310218153633,-4.62048620945697,-52.9769733333438,Kentucky
540,2020-12-01,0,1,-6.85378156032429,-4.52824247933171,-52.9769733333438,Kentucky
540,2020-12-02,0,1,-7.15440875649594,-4.4361210273609,-52.9769733333438,Kentucky
540,2020-12-03,0,1,-7.4079921510374,-4.34412255180015,-52.9769733333438,Kentucky
540,2020-12-04,0,1,-7.85787742284982,-4.25224772805872,-52.9769733333438,Kentucky
540,2020-12-05,0,1,-8.11463177486722,-4.16049720877734,-52.9769733333438,Kentucky
540,2020-12-06,0,1,-9.05749799827536,-4.06887162391347,-52.9769733333438,Kentucky
540,2020-12-07,0,1,-9.5633261806196,-3.97737158083341,-52.9769733333438,Kentucky
540,2020-12-08,0,1,-10.2187335257039,-3.88599766441161,-52.9769733333438,Kentucky
540,2020-12-09,0,1,-10.5327149739171,-3.79475043713676,-52.9769733333438,Kentucky
540,2020-12-10,0,1,-11.1439052162365,-3.70363043922448,-52.9769733333438,Kentucky
540,2020-12-11,0,1,-12.3994898444768,-3.61263818873679,-52.9769733333438,Kentucky
540,2020-12-12,0,1,-13.0666276179734,-3.52177418170759,-52.9769733333438,Kentucky
540,2020-12-13,0,1,-13.786139190458,-3.43103889227457,-52.9769733333438,Kentucky
540,2020-12-14,0,1,-14.9553832639802,-3.34043277281698,-52.9769733333438,Kentucky
540,2020-12-15,0,1,-15.8806185922275,-3.24995625409946,-52.9769733333438,Kentucky
540,2020-12-16,0,1,-16.3608712680565,-3.15960974542136,-52.9769733333438,Kentucky
540,2020-12-17,0,1,-17.5419126735127,-3.06939363477158,-52.9769733333438,Kentucky
540,2020-12-18,0,1,-18.5272245728112,-2.97930828898908,-52.9769733333438,Kentucky
540,2020-12-19,0,1,-20.1171204470648,-2.88935405392808,-52.9769733333438,Kentucky
540,2020-12-20,0,1,-21.2112625924459,-2.79953125462871,-52.9769733333438,Kentucky
540,2020-12-21,0,1,-21.9577489041239,-2.70984019549219,-52.9769733333438,Kentucky
540,2020-12-22,0,1,-23.0596834689814,-2.62028116046091,-52.9769733333438,Kentucky
540,2020-12-23,0,1,-24.518938124903,-2.53085441320286,-52.9769733333438,Kentucky
