date,location_id,location_name,mean
2020-05-15,524,Alaska,0.53538739661716
2020-05-16,524,Alaska,0.57154042319246
2020-05-17,524,Alaska,0.606281177760863
2020-05-18,524,Alaska,0.637906477691215
2020-05-19,524,Alaska,0.665748388934085
2020-05-20,524,Alaska,0.68663376508834
2020-05-21,524,Alaska,0.701527276188049
2020-05-22,524,Alaska,0.711503618044909
2020-05-23,524,Alaska,0.718616716342636
2020-05-24,524,Alaska,0.72184390109768
2020-05-25,524,Alaska,0.72227894657384
2020-05-26,524,Alaska,0.717480871766343
2020-05-27,524,Alaska,0.709029265437219
2020-05-28,524,Alaska,0.697820549668099
2020-05-29,524,Alaska,0.685838564083947
2020-05-30,524,Alaska,0.671754141600663
2020-05-31,524,Alaska,0.65489941595633
2020-06-01,524,Alaska,0.635927558598128
2020-06-02,524,Alaska,0.614155300279829
2020-06-03,524,Alaska,0.59115208171858
2020-06-04,524,Alaska,0.566048433596259
2020-06-05,524,Alaska,0.540335647539629
2020-06-06,524,Alaska,0.514493781477512
2020-06-07,524,Alaska,0.489269673390388
2020-06-08,524,Alaska,0.465198059833109
2020-06-09,524,Alaska,0.442629833670296
2020-06-10,524,Alaska,0.421793630557576
2020-06-11,524,Alaska,0.402663340937988
2020-06-12,524,Alaska,0.385486472579152
2020-06-13,524,Alaska,0.37006851763809
2020-06-14,524,Alaska,0.356708941964165
2020-06-15,524,Alaska,0.345204579248423
2020-06-16,524,Alaska,0.335860729144736
2020-06-17,524,Alaska,0.328468251049086
2020-06-18,524,Alaska,0.323120759673812
2020-06-19,524,Alaska,0.31975444897616
2020-06-20,524,Alaska,0.31853206898047
2020-06-21,524,Alaska,0.31949997779798
2020-06-22,524,Alaska,0.32256087883032
2020-06-23,524,Alaska,0.327832416648026
2020-06-24,524,Alaska,0.335246623949452
2020-06-25,524,Alaska,0.344895263399282
2020-06-26,524,Alaska,0.356738580731956
2020-06-27,524,Alaska,0.370642770587897
2020-06-28,524,Alaska,0.386432048207013
2020-06-29,524,Alaska,0.403642330457424
2020-06-30,524,Alaska,0.421783423020924
2020-07-01,524,Alaska,0.440085204002644
2020-07-02,524,Alaska,0.458810733206966
2020-07-03,524,Alaska,0.475912178635785
2020-07-04,524,Alaska,0.490473409896111
2020-07-05,524,Alaska,0.503184440683966
2020-07-06,524,Alaska,0.513416006738176
2020-07-07,524,Alaska,0.519029906648371
2020-07-08,524,Alaska,0.51925566925842
2020-07-09,524,Alaska,0.513973308799466
2020-07-10,524,Alaska,0.504659709458359
2020-07-11,524,Alaska,0.49175345438577
2020-07-12,524,Alaska,0.476046279761528
2020-07-13,524,Alaska,0.45882970084313
2020-07-14,524,Alaska,0.440709311180837
2020-07-15,524,Alaska,0.422605760081516
2020-07-16,524,Alaska,0.405235850916454
2020-07-17,524,Alaska,0.389242430227966
2020-07-18,524,Alaska,0.375188847365463
2020-07-19,524,Alaska,0.363351852063491
2020-07-20,524,Alaska,0.354199974815746
2020-07-21,524,Alaska,0.347646858163682
2020-07-22,524,Alaska,0.344033217635477
2020-07-23,524,Alaska,0.343803206158394
2020-07-24,524,Alaska,0.346960754838445
2020-07-25,524,Alaska,0.353705551291818
2020-07-26,524,Alaska,0.363935557225554
2020-07-27,524,Alaska,0.377433607159135
2020-07-28,524,Alaska,0.393995796309067
2020-07-29,524,Alaska,0.412709286537591
2020-07-30,524,Alaska,0.432864452514213
2020-07-31,524,Alaska,0.453656445343337
2020-08-01,524,Alaska,0.473340744044988
2020-08-02,524,Alaska,0.491038405462462
2020-08-03,524,Alaska,0.505107931667848
2020-08-04,524,Alaska,0.514184252086116
2020-08-05,524,Alaska,0.517674700494084
2020-08-06,524,Alaska,0.515637311508949
2020-08-07,524,Alaska,0.507550388811125
2020-08-08,524,Alaska,0.493865570657553
2020-08-09,524,Alaska,0.475437816684856
2020-08-10,524,Alaska,0.453530407897289
2020-08-11,524,Alaska,0.429456062026955
2020-08-12,524,Alaska,0.404526925224061
2020-08-13,524,Alaska,0.379985398128098
2020-08-14,524,Alaska,0.356121589953526
2020-08-15,524,Alaska,0.33438023978968
2020-08-16,524,Alaska,0.315168584751404
2020-08-17,524,Alaska,0.298930444286912
2020-08-18,524,Alaska,0.285347201089485
2020-08-19,524,Alaska,0.275168531120992
2020-08-20,524,Alaska,0.26873583981709
2020-08-21,524,Alaska,0.265831004043412
2020-08-22,524,Alaska,0.267136424717612
2020-08-23,524,Alaska,0.273233583325562
2020-08-24,524,Alaska,0.284815671495378
2020-08-25,524,Alaska,0.302309082793248
2020-08-26,524,Alaska,0.326353339314477
2020-08-27,524,Alaska,0.357115050666373
2020-08-28,524,Alaska,0.394282026600015
2020-08-29,524,Alaska,0.438115542009735
2020-08-30,524,Alaska,0.485485646611037
2020-08-31,524,Alaska,0.532980237067322
2020-09-01,524,Alaska,0.576828262746881
2020-09-02,524,Alaska,0.610209038896268
2020-09-03,524,Alaska,0.629123426585127
2020-09-04,524,Alaska,0.631533254262158
2020-09-05,524,Alaska,0.618547398757776
2020-09-06,524,Alaska,0.594503468494621
2020-09-07,524,Alaska,0.564797747574073
2020-09-08,524,Alaska,0.534194453740951
2020-09-09,524,Alaska,0.50712353725704
2020-09-10,524,Alaska,0.48545428353032
2020-09-11,524,Alaska,0.469388695778695
2020-09-12,524,Alaska,0.458266132254456
